type,K,T,r,price,sigma_080_1m,sigma_080_3m,sigma_080_6m,sigma_080_9m,sigma_080_12m,sigma_090_1m,sigma_090_3m,sigma_090_6m,sigma_090_9m,sigma_090_12m,sigma_100_1m,sigma_100_3m,sigma_100_6m,sigma_100_9m,sigma_100_12m,sigma_110_1m,sigma_110_3m,sigma_110_6m,sigma_110_9m,sigma_110_12m,sigma_120_1m,sigma_120_3m,sigma_120_6m,sigma_120_9m,sigma_120_12m,barrier
barrier,105,0.75,0.02,5.432842801208843,0.5206074393356801,0.2969717626055424,0.20616313779119005,0.1651979042072275,0.14034461655745517,0.6108900731045331,0.34683996760566915,0.2389999790078521,0.1899952161398484,0.16004456117993157,0.6861185766363085,0.38695006274214366,0.2637146720952645,0.20706170372963204,0.17199370768736716,0.7358231534535173,0.4106580243745471,0.27473507859448454,0.2108086507032888,0.1700334721684746,0.7429776793488285,0.4059530166653181,0.2597637089475857,0.18500442741532042,0.12580875349795864,142.36735411538706
barrier,120,1.0,0.02,1.0287415591626419,0.5058242203053833,0.28850934491118363,0.20025691830683348,0.16043883763888195,0.13627856949860562,0.6137900176665536,0.34850222978533485,0.24016214910244824,0.19093405802401262,0.16084866554681798,0.72830938980597,0.4112695584920636,0.28088009282793197,0.2210644454781459,0.18412293155431525,0.8625173130706155,0.48455172947300706,0.3279788229412631,0.2553592206182063,0.2098859066322334,0.999074096872045,0.5587625571924701,0.3750932232746794,0.2888759805783048,0.23392136284645915,141.34293628390088
barrier,110,0.75,0.02,3.762239738192896,0.5650674516233096,0.32243036916748463,0.22394067720107236,0.17952940262281536,0.15259602916243684,0.636574758612939,0.36156458903460476,0.24930065442762492,0.19831520069393127,0.1671711697992378,0.7059767036102651,0.3983967710093092,0.2717944284221922,0.21365327895729375,0.17770404001562987,0.7727078841426435,0.43221285053347475,0.29032487211976804,0.22392196132981748,0.1818544058235303,0.8367130174755305,0.4625403037732329,0.30360303990562626,0.2264062677076357,0.17413100564989942,153.1149041757224
barrier,115,1.0,0.02,3.277335027333884,0.6782396451594785,0.387281961104691,0.2692782195181161,0.21612123051653845,0.18391470286119171,0.7305607953281141,0.4154788737065284,0.287054358543745,0.22883900417380668,0.19334438378473795,0.7611922684891249,0.4302230154561535,0.2942562853071465,0.23197358594909426,0.193568955997716,0.770733878157814,0.4310603010384613,0.28949271254559195,0.22322371950520298,0.1812273164012545,0.7632601483227599,0.41829831794735584,0.26952325436042956,0.19463035709463608,0.1388217648533365,156.42107179687855
barrier,115,0.75,0.02,1.1090941449182974,0.4170917332047948,0.23774647648294386,0.16485923287793416,0.1319448940129127,0.11195695088617177,0.4964871118414061,0.2813166589270122,0.19322905720410052,0.15308432226293264,0.128479315519175,0.5984813933572857,0.33643019964132903,0.22804637686310417,0.17795019930149888,0.14675584128694102,0.6984913324001782,0.3887960117078585,0.2588555279265548,0.19736812934966852,0.15780027267614333,0.7830762072760361,0.43029935409101183,0.27888966799559717,0.20359949728555654,0.14958517957663897,146.0915514061115
barrier,120,1.0,0.02,1.4278950339043166,0.5839416203498671,0.33324120683379155,0.23149381443521286,0.1856213513159692,0.15780635705433627,0.6386757909761176,0.3627692730628204,0.25014363791587146,0.19899623835264865,0.16775468038143618,0.7023786660235817,0.3963227946651421,0.27033053964301174,0.21245908575019046,0.17666959566993284,0.7501065390485271,0.41900982117813096,0.2807826319440918,0.2159040308520539,0.17463831073675254,0.7855117649758476,0.4317706388492489,0.2800307888831427,0.2046774848756512,0.15082128590111332,155.99440632618192
barrier,95,1.0,0.02,10.221232716312274,0.4026125363295548,0.22946868746643528,0.15909251487918288,0.1273080375611909,0.10800303899006633,0.48199131648170346,0.27302308526892477,0.18744548004522882,0.1484281533632713,0.12450505600103484,0.6096822438110455,0.3428874815284681,0.2326062601438242,0.18167321716477872,0.14998544751643417,0.7306575320237845,0.40763639310176014,0.2725443679680012,0.20895993499934173,0.16835913001101144,0.8455519360377738,0.4678249180357907,0.30760407693631303,0.23001266777855098,0.1777931218786741,139.31049309937308
barrier,105,0.75,0.02,4.197798218596935,0.4441053760882473,0.25319491579408243,0.17562531923934407,0.14060617374787934,0.11934498469913649,0.49520720783999744,0.2805842892562208,0.1927181902985627,0.15267299178969673,0.12812811372328384,0.5840837116548616,0.3281297650890262,0.22218448747367744,0.1731633941740944,0.14260242904744116,0.6589891005297199,0.36559915449970337,0.2419112123682411,0.1829026913885038,0.1444466559410159,0.7120005010168499,0.3869527514838499,0.24442923329905664,0.16903617433154378,0.09252692352460583,141.27206213549613
barrier,110,1.0,0.02,1.752002910934495,0.35372480528148853,0.20153117831942294,0.13964433975716328,0.11167963594784094,0.0946870219155312,0.4306028417531124,0.24364195373722256,0.1669773161885282,0.131968990954077,0.11047169366052914,0.5492080862098919,0.3080226285844163,0.20798224040604096,0.16156233102368395,0.1325308377213255,0.6700906009504166,0.37212580881143126,0.24669013985794835,0.1869978447791732,0.14825134886469898,0.7912602925358562,0.4352402052647183,0.28271606198465443,0.20720297447063962,0.15367881674999143,153.1220532394991
barrier,120,1.0,0.02,1.0543933319750476,0.5195463021738354,0.2963642860284686,0.2057390961543521,0.16485629051030998,0.14005261339581992,0.595912439222615,0.33825543114746337,0.23299651888117667,0.18514839378367176,0.15589459257549398,0.6765187715252833,0.38141640089782536,0.2598084644557326,0.20387462856933836,0.16923224342787957,0.720144605184231,0.4014829461097746,0.2680796396895604,0.20518701927660088,0.1649337138440288,0.7388643693704455,0.4034408140820673,0.257759654991416,0.18298422906607303,0.1227627246397854,157.8811821490703
barrier,110,0.75,0.02,2.265475537024684,0.32158394128861495,0.18317478985056915,0.12687735270136274,0.10143018086574251,0.0859628786388001,0.4817061989040147,0.2728599816690577,0.18733175950655237,0.14833662551056842,0.12442693912603109,0.6100853386789139,0.3431198631895983,0.23277035372086982,0.18180718654524433,0.15010164949181481,0.7315682880147337,0.40816929456758483,0.27293075792821814,0.20928612325579438,0.16865430768996542,0.8441215561730392,0.46697019509485543,0.30695776834186983,0.22943135176678855,0.17720576296230217,129.25187365030212
barrier,115,1.0,0.02,2.053416438345271,0.5413707597125361,0.3088596163546389,0.21446287597535585,0.1718875630706702,0.14606207589368406,0.6030357476563858,0.342337855214776,0.23585126851551524,0.18745296643237408,0.15786768080161792,0.6869395912942883,0.3874233210774767,0.26404873779728205,0.20733425745014597,0.17222984894874996,0.7782315069938296,0.4354373293933207,0.2926522061453133,0.22587382245622534,0.183606121007435,0.8794631664098473,0.4880392372288461,0.3228070825100639,0.24355877209814134,0.19121946715549143,156.52635568083335
barrier,115,0.5,0.02,2.5466644093627027,0.6037196584862712,0.34457200145669376,0.23941209001142222,0.19200967349940126,0.16327192922519498,0.6494202827947038,0.36893035808568814,0.2544553488036303,0.2024800306583415,0.1707399382309526,0.6864417172320736,0.38713633107025075,0.2638461561422376,0.2071689776312305,0.1720866503533483,0.7195044133376096,0.401108098336812,0.26780747641428376,0.20495679369300193,0.16472437644187599,0.7550172190629177,0.4132894447523468,0.26557984006607194,0.1907801508642132,0.13385494231272743,154.5752491814043
barrier,120,1.0,0.02,2.312412159175644,0.6925885863022906,0.3955088549261983,0.2750342024148203,0.2207710436093863,0.18789770365222466,0.750840224965822,0.427118063740373,0.2952110677241304,0.23543910492123682,0.19900811480159017,0.8105095300825549,0.4586479736174878,0.31431444548447496,0.24832879146750722,0.20772583910135498,0.8936278518995621,0.5026456032296621,0.34094607662713944,0.26612918400999436,0.2194193308680388,0.9899221948631345,0.5533757872367641,0.3711474991760178,0.2855041012742804,0.23081800976587769,165.29964116100007
barrier,115,1.0,0.02,2.595433727196729,0.6042664613929445,0.3448852934805317,0.23963106118037575,0.19218638640807031,0.163423067393092,0.661570399592938,0.3758983106918505,0.2593326404603926,0.2064215924614747,0.17411815988702756,0.7129743190393214,0.40243030287104536,0.27464138841824526,0.21597565518974438,0.179715634278624,0.7476801850191682,0.4175915473296159,0.2797563140213541,0.2150401070184817,0.17385867093076537,0.7670265980361433,0.4205837318541009,0.2713154265082316,0.19636460895800006,0.14098078501146638,154.67943888064673
barrier,120,1.0,0.02,1.0590830063378933,0.5386248793809378,0.3072872671561401,0.21336499730455488,0.17100255104037795,0.1453055487200586,0.5478540635610457,0.31072266011395805,0.21375515184800892,0.16962406833967916,0.1426122499890002,0.5906759112556013,0.33193027253015184,0.2248685257061727,0.17535529413062753,0.14450442855095846,0.6477886927597044,0.3590077054752441,0.2370745164497454,0.17874383572416325,0.14055972145191067,0.719162249213378,0.39136282926244165,0.24802775270665325,0.1729021615209443,0.10393605584211044,152.25544305037923
barrier,120,0.5,0.02,1.0941377710284799,0.5454615671811133,0.31120212602834696,0.21609863832977355,0.17320624891176298,0.1471893787661105,0.5642691134987851,0.3201246020844872,0.22032357769140745,0.17492171793366765,0.14714331132250713,0.6004431765793291,0.33756117494242144,0.22884504916888457,0.17860232638940568,0.14732159110572038,0.6509670469370065,0.360878876856177,0.23844865718741634,0.17992693509001814,0.14166810176289046,0.7255497049306441,0.3952871899862939,0.2512087976646913,0.1762525407321478,0.11116834690763139,160.6976069663468
barrier,110,1.0,0.02,3.7924271754325587,0.5855632834325887,0.3341701705289717,0.23214288326741142,0.18614497484370585,0.15825429944997416,0.6437914077543853,0.36570256916063154,0.2521963501631571,0.20065471287150835,0.1691757513269077,0.685600640802784,0.3866515082012343,0.2635039265260475,0.20688976219415933,0.17184473590076002,0.7125404610974518,0.3970295931231252,0.26484474276291514,0.2024492645353957,0.16244130202258752,0.7108363326176667,0.3862347720286055,0.24384081659504958,0.16839546160628802,0.08993160358482366,149.39636929486332
barrier,110,0.5,0.02,3.123186192660285,0.48136388120603735,0.27451049621685536,0.19048935038602877,0.15257156641903633,0.12955881519107718,0.5706254341269823,0.32376601048480774,0.22286811526287761,0.17697450776344442,0.1488993717508341,0.6540912327377014,0.36848811758630284,0.2506817847514917,0.19642724002298756,0.16277807755140009,0.7214956156589848,0.4022739456589972,0.26865388381686445,0.2056726876637769,0.1653751897730676,0.7855959222645542,0.43182146317451964,0.28007018180132426,0.20471464634571268,0.15086371598654302,142.84087921283762
barrier,110,1.0,0.02,3.0962455615656292,0.4376931599019306,0.24952761229710227,0.1730688001269624,0.13854899980853985,0.1175899076123897,0.5703863237542277,0.323629023363816,0.22277238492663617,0.17689727256091417,0.14883329485632493,0.6507214807605194,0.36654560089813853,0.24931039324396656,0.19530806283664062,0.16180798944328936,0.6983323880397256,0.38870281582422306,0.25878766172473455,0.19731047447366648,0.15774748066329305,0.7072980964017662,0.3840507113010109,0.24204629424595117,0.1664258045007196,0.07772733978058641,134.19143655667767
barrier,115,0.75,0.02,1.8895367569312627,0.552664127633911,0.3153266951255518,0.21897909855685188,0.17552857401944302,0.14917479027588246,0.5706342840006671,0.3237710806150125,0.22287165841806544,0.1769773663878227,0.14890181739331212,0.6004251540459897,0.3375507849022429,0.2288377119703514,0.1785963355299522,0.14731639386025927,0.6594729404399491,0.3658837407576063,0.24211979718087123,0.1830817125318085,0.14461344091924264,0.7433442951601997,0.40617678044300853,0.2599418644566338,0.18518325019603546,0.12607159869004123,158.47117775421137
barrier,120,0.5,0.02,1.7204809954545472,0.6225913833240988,0.35538539903704097,0.2469709196848608,0.19811011106939774,0.1684925649094175,0.6537010778172281,0.37138524303329895,0.25617356253662427,0.20386850383340707,0.17192988298937162,0.676761082871047,0.3815560784214952,0.25990706459131313,0.2039550792596887,0.16930195451989646,0.7124607191606861,0.396982881688651,0.2648107941148325,0.20242050639089806,0.16241509511300856,0.7568143006170087,0.4143824924075237,0.2664421263929246,0.1916262747100854,0.1349692822620171,167.42713802094173
barrier,115,1.0,0.02,2.5514740544898147,0.6210559598513604,0.35450550507400874,0.2463557700016676,0.19761322921706648,0.16806762922533383,0.6475878294645584,0.3678795451915706,0.2537199044886836,0.20188575641054313,0.170230663454681,0.6845417741567544,0.3860411434892131,0.2630730770671539,0.20653824189497927,0.17154017248993447,0.7508335756398427,0.41943475961470517,0.28109008310862904,0.21616277241174536,0.17487172486298463,0.8281642013765016,0.4574218019328509,0.29971626023324444,0.2228833345633037,0.17050970033434523,159.1077824402559
barrier,115,0.75,0.02,2.52848169362299,0.5691054941195819,0.324743060975288,0.22555632573175813,0.18083236033257702,0.15371022142856347,0.6594274787320933,0.3746693057349513,0.2584723166475814,0.2057262663464071,0.17352215905376395,0.7393705910435414,0.41764522938039467,0.2853798092889131,0.22473448099418056,0.18730106353910975,0.8230522435217935,0.46157393384229584,0.3114776912479555,0.24161643789296366,0.19767525137177025,0.9277127529867946,0.5166608117186147,0.34410853498129407,0.2622113591476834,0.20910310724555065,150.4394386658398
barrier,85,0.75,0.02,17.355636656624146,0.368377153559723,0.20990250576267053,0.14546968437490743,0.11635914670022468,0.09867258817468942,0.4624111873486403,0.261824458234741,0.17963982571703901,0.1421477463739227,0.11914701710952552,0.5880948384898678,0.3304422485336357,0.22381764928190487,0.1744970887791183,0.14375979110255102,0.6863843647577442,0.38169410435519174,0.25367948235234855,0.19296470275837743,0.15375923221463106,0.7457803856900784,0.40766304787048363,0.26112395759487705,0.18636656071974753,0.12778593287274814,132.06261408527874
barrier,110,1.0,0.02,2.84769896588126,0.45921685263244905,0.26183901978725393,0.18165171681238598,0.14545633277400308,0.12348433221091053,0.5452665559199589,0.3092407297173808,0.21272014684902174,0.16878948727366602,0.14189865532316706,0.6624780717185356,0.3733227295080952,0.2540948674594394,0.19921248039305503,0.1651920895163987,0.7844840617383476,0.43908635608967456,0.295284594401878,0.228079902641411,0.18558384977896322,0.8878123179369648,0.4930027651545189,0.3265182526723281,0.24683270999846524,0.19440158996550205,141.70583814096221
barrier,115,0.5,0.02,1.070570462773471,0.41864720464210176,0.23863590149687053,0.16547887977102052,0.13244319922831665,0.11238198867844978,0.48593791008608805,0.2752808529354939,0.18901976209175955,0.14969529790728503,0.12558609643487192,0.5922647991145317,0.3328462848987242,0.2255154262533958,0.17588354616116653,0.14496278317732017,0.6812004759237739,0.3786512793772889,0.25145883647513445,0.1910716300171054,0.15201600949629737,0.7584778304751157,0.4153933406253701,0.2672390382563141,0.1924061025331909,0.13598410879483355,150.3040767136884
barrier,80,1.0,0.02,21.722012599307867,0.5146944903905312,0.293586824743675,0.20380043101376472,0.1632940921652932,0.1387177319841641,0.635075992607133,0.36070524825885025,0.24869934480965605,0.1978294250455946,0.16675497317600377,0.7140802606208403,0.40306778142719946,0.275091328948801,0.21634267949475144,0.18003352955637214,0.773444850640002,0.4326431108592781,0.29063548852104093,0.22418254503016102,0.1820883745130525,0.8163454287922618,0.45033416997100406,0.2943130246777918,0.21795094879237953,0.16535470842919275,138.57114402270648
barrier,95,0.5,0.02,9.761724957397037,0.36601949120944854,0.20855534998427266,0.1445321479302965,0.11560584159661651,0.09803099761486005,0.47669147142475454,0.26999141297383084,0.18533187348474764,0.14672715641218956,0.12305338893873412,0.5747659049269616,0.32275782438356526,0.21839046221174047,0.17006481352362612,0.13991313701451571,0.6612072107041773,0.36690370683166174,0.2428672140489927,0.18372297856092457,0.14521051754529968,0.7286184148988604,0.39716945383317476,0.252727805881714,0.17783239970500614,0.11415430466848726,134.429888142087
barrier,115,0.5,0.02,1.0455257629437946,0.4124003499326626,0.2350644063589721,0.16299056780620644,0.13044202871192528,0.11067534005189165,0.4772708964614122,0.2703228470082434,0.18556292420441284,0.14691308820147703,0.1232120577367099,0.5580887491350328,0.313142803216722,0.21159909657234457,0.16451729066447665,0.13509701306677585,0.64152690597636,0.35531953993393506,0.23436333553798577,0.17640579979598192,0.13836291762236488,0.7241639878429418,0.39443660701053007,0.25052096472658913,0.1755330610940599,0.1097323854150352,156.71635588117968
barrier,115,0.75,0.02,2.0542032692425174,0.5528121645358791,0.31541147180078444,0.2190383073273681,0.1755763129745054,0.14921561107582584,0.5940949894057123,0.33721390102457,0.23226828927855842,0.18456054560630467,0.15539133779505795,0.6471300889193562,0.3644753083078158,0.24784877017546672,0.19411521279778696,0.16077399110051574,0.7063371580216459,0.3933950734467216,0.26220267489012994,0.20020933967856577,0.1603981013566717,0.7429139495093925,0.40591411676511413,0.2597327327445718,0.18497332203322026,0.12576292723409868,155.62020395263667
barrier,115,1.0,0.02,1.8113034527272158,0.5253147627481041,0.2996666805613691,0.20804438810850578,0.1667142316735874,0.14164011524161157,0.5687173474922895,0.322672873536093,0.22210421579917522,0.17635820554330026,0.1483721205409686,0.6145010179441015,0.3456654646467598,0.2345678763826223,0.18327468372873346,0.15137446815837724,0.6720635489822219,0.37328506873448086,0.24753796846688378,0.18772301038472908,0.14892288929876918,0.7393948079180616,0.40376495069401663,0.2580185197511019,0.18324621159994625,0.12316619841736277,151.7991462785509
barrier,120,1.0,0.02,2.0426826888560217,0.6812663582830195,0.3890172202946755,0.2704922867688788,0.2171018183019934,0.18475463969620193,0.6825827425267738,0.38795068703277996,0.2677710159954114,0.2132429882418999,0.17996621962320553,0.7070186734608344,0.39899738033897897,0.2722183569532776,0.2139991007851269,0.17800359324448706,0.7265256703561378,0.40521839480193894,0.27079063079502586,0.20747878894642363,0.16701559457147913,0.7298398508096741,0.3979181296164756,0.25333083285545166,0.1784562487954344,0.11527940000707669,164.8897498699518
barrier,120,1.0,0.02,1.076494054580322,0.5132624921512903,0.29276709318488137,0.2032282955966942,0.162833075184984,0.13832381805217656,0.613520154566816,0.34834754039361093,0.24005394905480726,0.19084668538470792,0.16077377059870193,0.6894008629003986,0.38884207155393036,0.2650502052148768,0.20815131354729197,0.172937734759685,0.7576328341508146,0.4234080150325958,0.28396370003848515,0.2185797773742073,0.17705030051796455,0.8297323516722793,0.45836113956335534,0.3004305374978059,0.22353225511262864,0.17118029091322906,141.16236005071144
barrier,120,0.75,0.02,1.3297956539817095,0.5491061118295383,0.31328915336253027,0.2175561038926489,0.17438127347113355,0.1481941375295917,0.6542520801199667,0.37170123154097223,0.2563947366677221,0.2040472401498203,0.1720830696612195,0.749793395544916,0.42365286001121233,0.28961962846131245,0.22819232476654924,0.1902951466113604,0.8279767229458466,0.46444280262720083,0.3135402193441036,0.24333678491266478,0.19920698542654514,0.8941904393633855,0.4967912851147973,0.3293457116801231,0.24931946546127656,0.19680467976950797,144.37307124370264
barrier,105,0.75,0.02,3.6361143521503574,0.3521311697074633,0.20062080423472423,0.1390109482971951,0.11117095391016237,0.0942539169314994,0.43410825276145837,0.24564508022526868,0.16837160586602615,0.1330891994540034,0.11142590392361422,0.5418033300314717,0.3037533194008114,0.2049662437574993,0.1590979689611007,0.13039025168781831,0.6338017445735158,0.3507662115229767,0.23101102859905973,0.173507546397147,0.13562701445191766,0.7356148979271322,0.40145402106981626,0.2561702305108088,0.18136981428596366,0.12021272807028228,142.6834338212507
barrier,120,0.75,0.02,1.0495438224983522,0.5157903269782245,0.29421413296180765,0.2042382753572327,0.16364690506808144,0.13901919854977948,0.5903587092571279,0.33507276429078076,0.23077130790224407,0.1833522089889156,0.15435693039712417,0.652616600352681,0.36763805673203065,0.2500816554475468,0.19593748522299972,0.16235357022122485,0.7066205265101247,0.39356113199148957,0.2623234608760719,0.20031178398854424,0.16049163771206887,0.7378954571355764,0.4028486053200979,0.25728633064862233,0.18250452541011744,0.12201684671986476,146.3982546611873
barrier,115,0.5,0.02,2.1183693641935344,0.5416039265209258,0.30899313282917495,0.214556105989936,0.1719627189487398,0.14612632224240787,0.6085258244211199,0.3454848142627502,0.23805215975109464,0.1892299066576467,0.15938920640447768,0.6830625474518894,0.38518846839827375,0.2624711804338608,0.2060471634981488,0.17111468698498117,0.7542267546057945,0.4214177919537483,0.2825245399052704,0.21736959752378865,0.17595991078870385,0.8345392931957316,0.4612395895054046,0.3026163750166627,0.22551383984521084,0.17321790404459186,154.68996019727066
barrier,105,1.0,0.02,5.495613580269766,0.5643175534260715,0.3220009013081675,0.22364065292464633,0.1792874480120347,0.15238916267172148,0.6308802648945504,0.3582996407292769,0.2470161416777173,0.1964697004561041,0.16559006911742163,0.6800097120999519,0.3834287083367012,0.26122896832370124,0.20503364429330903,0.1702365184777637,0.7200496241809567,0.4014273333998489,0.26803926271801176,0.20515286574660196,0.1649026615146774,0.747635000930992,0.4087938649560606,0.2620219190535651,0.1872617000623883,0.1290559983937032,144.07158129056813
barrier,115,0.75,0.02,3.6794893117702197,0.721565659813178,0.4121251249525568,0.28666319023012976,0.2301665867341315,0.19594834437703693,0.7684579122226861,0.4372310166408675,0.3022998267643891,0.24117640493673106,0.20393308387281317,0.8119307737370794,0.45946711561945847,0.31489243601687744,0.24880002263129022,0.208133655884344,0.8399560901807348,0.4714195708899599,0.31855321083301513,0.24751488347128353,0.20292303870912462,0.8414681660174689,0.46538418368589723,0.305757668320089,0.22835109827462524,0.17611092609275872,157.35953559635038
barrier,110,1.0,0.02,4.638564548463093,0.6656935750185803,0.3800895579439142,0.26424675499968314,0.21205750609022764,0.18043400348962485,0.7252573009340543,0.41243528504559673,0.2849217708385824,0.22711367758144327,0.19186396005757583,0.7479864544163896,0.42261135664601296,0.2888846089711477,0.2275928839447064,0.1897761219659385,0.7538291686213443,0.4211854538940892,0.28235650043410987,0.21722825522859174,0.17583250612077664,0.7426856063911274,0.40577473306425826,0.2596217285463542,0.1848618227701509,0.12559840032502587,151.2438896307394
barrier,105,0.75,0.02,3.7321213777900595,0.37584797156407646,0.21417119080446964,0.1484410347244869,0.11874624449360598,0.10070645127826365,0.42712918442645104,0.24165714613533668,0.16559596342147206,0.13085932750139895,0.10952659745162678,0.5597350267410026,0.31409195959344616,0.21226954825294594,0.1650650055720028,0.13557260158250534,0.6766264362302594,0.3759653942999668,0.24949712586801637,0.1893972349333362,0.15047095091273183,0.7689708352224786,0.4217626280821445,0.2722382652348076,0.1972540718800248,0.1420718679071509,136.1385218202675
barrier,120,0.75,0.02,1.837445087039653,0.6515765193976895,0.3719971690058594,0.2585867919686713,0.2074871403966068,0.1765203176802776,0.6735890226092508,0.38279171163619635,0.26415866913729574,0.21032251434873014,0.17746225532045534,0.6849102509766377,0.38625354544344953,0.2632230093801051,0.20666056857774884,0.17164615893187055,0.7005409028760635,0.38999766917496925,0.2597304456027357,0.19811122704642709,0.1584804264210524,0.7290268627091121,0.3974198434562634,0.2529295569174956,0.17804132365262726,0.11453423151658357,161.24493037546162
barrier,110,1.0,0.02,3.686626713346759,0.583888478124849,0.3332107647911289,0.23147254518063015,0.1856041926695006,0.1577916789883272,0.63392880225241,0.3600474987317099,0.24823910566885302,0.19745762415469012,0.16643643440062977,0.6749029257260944,0.38048496449175084,0.25915094915608705,0.2033381390852431,0.16876736608298537,0.7014579390433032,0.3905352691129355,0.2601217835615098,0.198443497984568,0.15878439314334794,0.7159249782398421,0.3893707706394345,0.2464058472015647,0.17117018914145646,0.09943838618965437,151.24565429186822
barrier,100,0.75,0.02,7.735142760262886,0.4945583035219229,0.2820612848547307,0.19575715875896788,0.1568142254856952,0.1331821268435117,0.5968241004718478,0.3387778890006294,0.2333618273078229,0.18544328978444435,0.15614705772492699,0.6750478513645145,0.3805685053491456,0.259209922113343,0.20338625743317074,0.1688090618427384,0.7277561631828194,0.4059385517956119,0.271313040037365,0.20792011041923972,0.16741607519519708,0.7525401738146197,0.411781941131765,0.26438886731165345,0.18960742211593976,0.13228648325327613,139.16632376902092
barrier,105,1.0,0.02,6.285622487543871,0.5395210688301331,0.3078004444657103,0.2137233095889134,0.17129138572786645,0.14555244729632774,0.6714626271305583,0.3815720357232836,0.26330471615250006,0.20963220104524952,0.17687042907036032,0.7834647935736119,0.4430603809666363,0.3033153528102688,0.23936073566446697,0.199963847060862,0.8847827790846253,0.4975029192007541,0.3372626444680819,0.2630721627190705,0.21671625035837708,0.9867085208561136,0.5514834307199178,0.36976021467739745,0.28431713233638256,0.22972350862039223,141.60720420058647
barrier,120,0.75,0.02,1.9650917106662993,0.6374797544090843,0.363917761959484,0.2529364271399864,0.20292541239069795,0.17261470066474374,0.7305302845378769,0.4154613637000654,0.287042089171579,0.22882907754982168,0.19333586588679502,0.8057677418553939,0.4559150089896767,0.31238603721612984,0.24675655379809436,0.20636515130671282,0.8594656481095001,0.4827760000874079,0.32670503220687236,0.2542999518307886,0.20894665599092158,0.8918096284777954,0.4953774357112666,0.32829103331789466,0.24839260308293729,0.19591015985849286,154.0931302808998
barrier,115,0.75,0.02,1.8000500540243296,0.5324900747445891,0.30377478461455076,0.21091242328862905,0.16902566253344845,0.14361579115168208,0.5702849428135464,0.3235709420205734,0.222731796256083,0.17686452576103515,0.1488052791820986,0.641625090113008,0.3613018779723693,0.24560828591428407,0.19228665038545936,0.15918883245350537,0.7223311641069511,0.40276311516573143,0.2690089591292083,0.20597293258797536,0.16564803277493606,0.7959760895624239,0.43808342097818426,0.28491098077866067,0.20925579674219752,0.15596559357709025,156.156115638654
barrier,120,1.0,0.02,2.511451904836547,0.7208739959555599,0.41172846096793897,0.286385076001067,0.22994222138934414,0.19575604056862392,0.7604535961877723,0.43263619460059705,0.299078866312755,0.23856936445902982,0.20169503510379688,0.7777228521244336,0.43975088606269963,0.3009799652085315,0.23745644062962618,0.1983154494964839,0.7698895225243476,0.4305672801079037,0.2891366970914988,0.22292494185122944,0.18095891154006447,0.719000395674947,0.39126328577780695,0.24794680668341346,0.1728161590419583,0.10372824755254559,164.57715840081914
barrier,110,0.5,0.02,2.849212644533947,0.4457752339630129,0.2541500283911925,0.17629075617829046,0.14114157097373656,0.11980217231088593,0.5451635206207767,0.30918172271751354,0.2126789348276467,0.16875625680831308,0.14187024324840272,0.6167030503411866,0.34693491082007205,0.2354642527997058,0.18400645999056858,0.15200912978608935,0.6855218994248795,0.3811879410345719,0.25331021300655454,0.192650072858891,0.15346976582826666,0.7397561641251762,0.40398573636047624,0.25819478196833584,0.18342443099602715,0.1234391536085562,139.2274118752694
barrier,110,0.5,0.02,3.122834704644814,0.4720096967755386,0.2691580680007858,0.1867558976795906,0.14956537344601478,0.1269920179841302,0.5720092990279136,0.3245588398339542,0.2234221761649708,0.1774215320722557,0.14928182248445246,0.6690666661780793,0.3771207011180045,0.25677602685326173,0.20140030187746258,0.16708811741386576,0.7483082264594358,0.41795867316966406,0.280022005642651,0.21526378887292485,0.17406057254237428,0.8197516805584811,0.4523783847384036,0.2958739729732341,0.21938029185606978,0.16685963976977672,140.1731171238281
barrier,115,0.75,0.02,1.0703553750263226,0.35867276262835424,0.2043578743281472,0.14161115550993963,0.11325932379994672,0.09603262742004635,0.5007247571263224,0.2837415902917522,0.19492069430480868,0.15444649055179532,0.1296424566123163,0.6297635428731517,0.35446404368513873,0.2407804805376299,0.1883461432964496,0.155772402611673,0.7458129493329468,0.41649996932462885,0.2789662265208175,0.21437481658140078,0.17325798505683682,0.8411659033283304,0.4652034723167915,0.3056208595146243,0.22822778266481528,0.17598576387349357,140.7754585342857
barrier,80,0.75,0.02,21.44758503345934,0.4748908778131007,0.27080660522988437,0.18790572106994793,0.1504911635122931,0.1277824434100051,0.5531361389284963,0.31374798372361806,0.21586830913675129,0.17132817849964996,0.14406948016489107,0.633249527013535,0.3564736238141385,0.24219935998525183,0.18950429345798153,0.15677658751138746,0.706637088766537,0.39357083764511785,0.2623305203291705,0.2003177712572767,0.16049710409374315,0.757910791109171,0.41504915741863235,0.2669675371445734,0.19214065029919197,0.13564022681963825,138.43842265289402
barrier,110,1.0,0.02,2.4281332544313288,0.3977984603801187,0.2267167850749203,0.15717591968740138,0.1257669428656119,0.10668946132130228,0.5026970497928392,0.2848702698589055,0.1957081262662503,0.15508062432561406,0.13018398707806828,0.6120803277569672,0.34426995963272267,0.23358247541084207,0.1824702109987729,0.15067672934953133,0.7195245822805441,0.40111990797143493,0.2678160512936054,0.20496404768980714,0.16473097288891317,0.8129515089663798,0.4482961334145792,0.2927546263308779,0.2165201677524318,0.1638385013271838,140.6114976111083
