type,K,T,r,price,sigma_080_1m,sigma_080_3m,sigma_080_6m,sigma_080_9m,sigma_080_12m,sigma_090_1m,sigma_090_3m,sigma_090_6m,sigma_090_9m,sigma_090_12m,sigma_100_1m,sigma_100_3m,sigma_100_6m,sigma_100_9m,sigma_100_12m,sigma_110_1m,sigma_110_3m,sigma_110_6m,sigma_110_9m,sigma_110_12m,sigma_120_1m,sigma_120_3m,sigma_120_6m,sigma_120_9m,sigma_120_12m,barrier
barrier,115,1.0,0.02,1.9970158272654712,0.5363104262593542,0.30596194830689877,0.2124396775552988,0.17025667837378197,0.14466798338420953,0.6015069226575152,0.34146164017366654,0.23523850646236705,0.18695827778762217,0.15744412586314135,0.6852387182662169,0.38644288452832015,0.26335666166952443,0.20676961244584702,0.17174063646584734,0.7705585285880933,0.43095791569613456,0.28941878133434684,0.22316167718946478,0.1811715847459803,0.8548595859012861,0.4733823926111722,0.3117989642122874,0.23377422092300434,0.18156937739934603,157.43269783459252
barrier,115,1.0,0.02,3.1842700160037745,0.6729754543875162,0.3842640204686835,0.26716692078971555,0.21441596266749452,0.18245414363964696,0.7200480434116906,0.4094464016010155,0.28282731101822134,0.225419313141112,0.19041021345009967,0.7610066667797392,0.43011603776194385,0.29418079083964477,0.2319120209734782,0.1935156556998471,0.800553652814934,0.4484601333872521,0.3020404479620617,0.23373423898822268,0.19064321745982532,0.8403046842140567,0.4646885371531317,0.3052309472954954,0.22787619830225214,0.17562864044877607,157.27781045759048
barrier,120,0.75,0.02,1.4088193127752924,0.5840687218770657,0.3333140158678217,0.2315446848584491,0.18566239021675882,0.15784146311207328,0.627252690039832,0.3562198759069606,0.2455610277825859,0.19529431829222937,0.1645831709736558,0.6751533163051142,0.38062929949321944,0.2592528377441781,0.20342127394521564,0.1688394044840234,0.7243782919430392,0.40396149303517964,0.2698786752266435,0.20670815348724306,0.1663159398526719,0.7646000223026692,0.4191115758510963,0.270161476612321,0.19524901796225716,0.139596990584742,164.06719029191802
barrier,120,1.0,0.02,1.6418633307039736,0.6204585433260336,0.35416314843081587,0.24611642343520698,0.19742011046445668,0.16790230018731472,0.6582077324380212,0.3739697707516197,0.2579826436428952,0.20533051675721362,0.17318295113908166,0.7141707471034937,0.4031199389315694,0.27512814230499577,0.21637270867268743,0.1800595389358178,0.7770479804947736,0.4347465009479762,0.29215368357938437,0.2254558423565884,0.18323115317958322,0.8411878795899118,0.4652166113641718,0.3056308069856623,0.22823674982941997,0.17599486699567202,161.41254317878622
barrier,110,0.75,0.02,4.09035612014227,0.5463407515701529,0.3117055797462467,0.216450214484768,0.17348968705262127,0.14743169108994947,0.6636670376695277,0.37710079787289813,0.2601744295496648,0.20710196264501296,0.17470136277529083,0.7711292596485101,0.4359505006356061,0.298298127299374,0.2352695797581167,0.19642236558196927,0.8648450274633201,0.4859060896191851,0.3289502020316622,0.2561668417416493,0.21060181483608761,0.9442937059984341,0.5264650035646459,0.35135640068894886,0.2684908599196119,0.21501231062132806,153.72783856512683
barrier,120,1.0,0.02,2.1984612498607152,0.6823349690003209,0.38962988020883904,0.2709209932943158,0.21744804659962955,0.1850512157832375,0.7263506398673915,0.4130627239593896,0.28536139370595837,0.22746933579581477,0.1921691249545823,0.7490445898708131,0.4232212559100674,0.2893150332860383,0.22794391469605715,0.19008006225298502,0.7789104617217715,0.43583362080681637,0.29293815832104686,0.22611354762566716,0.1838211403961177,0.8031065031456996,0.4423773758836601,0.28821594804314304,0.21233041039252562,0.15933593511276561,162.9794024851925
barrier,120,1.0,0.02,1.0392635527312,0.513675992306028,0.293003795454856,0.20339350120654068,0.1629661942902272,0.13843756043228306,0.6005065189520646,0.34088828885724043,0.23483755431979952,0.18663459467324398,0.1571669931275411,0.6925945752627447,0.3906830163627524,0.26634967673584475,0.20921147739267515,0.17385621527976058,0.7711594430936016,0.4313087817961505,0.2896721324984499,0.22337428096694287,0.1813625555442255,0.8326695127897534,0.4601198975374229,0.30176679034338233,0.2247443929614138,0.17242873891540816,145.99349647362698
barrier,120,0.75,0.02,2.287642048431685,0.6870543019768519,0.392335542616631,0.2728137295219913,0.21897718360424198,0.18636111350127718,0.7529859204887583,0.4283496711071912,0.2960742942555538,0.23613769354974853,0.1996077339893698,0.8263201770027372,0.4677604734996023,0.3207441525430824,0.2535707181797944,0.2122621323548456,0.9124363440439439,0.5135772525306607,0.34877058597936783,0.27261721105763476,0.2251494696537048,0.9967055639865553,0.5573687681539058,0.37407275654583644,0.2880044957927671,0.23312008973472714,166.01329571641517
barrier,80,0.75,0.02,22.11582430077098,0.2849062813864723,0.1622384025342321,0.11232814510175261,0.0897597243986594,0.0760376319049606,0.3314391341771645,0.18705576446808175,0.12767734991268373,0.10046879164271623,0.08370662097676103,0.4935333966762864,0.2759208388841214,0.18529965632719353,0.14302068817238747,0.1164132515255999,0.6488106131541813,0.3596093964286051,0.2375164811793212,0.17912449322697682,0.14091656820748485,0.7975194924663708,0.4390133777393298,0.28562781203833876,0.2099246534139909,0.15670367987517006,132.34422300721326
barrier,115,0.5,0.02,2.279172887292994,0.5739197295569687,0.3275003694898848,0.22748265016711078,0.18238614938432493,0.15503894841154647,0.617963562249614,0.3508946314462988,0.2418356186258257,0.19228546407955616,0.16200591215854734,0.6660830456794,0.3754008079145788,0.25556188614262076,0.2004095794713438,0.1662295498460862,0.7317269565534866,0.40826213175733006,0.27299806701824664,0.20934293998710427,0.16870580252719802,0.8028321339518223,0.44221226097532046,0.2880890476560953,0.21221275650248608,0.15920804044941145,160.53786755077235
barrier,120,0.75,0.02,1.9768311758900612,0.6525268229589734,0.3725423157539146,0.25896774512858606,0.20779473844226293,0.17678370734379137,0.7081102431961566,0.4025962459356177,0.2780284329985206,0.22153757903099883,0.18708015744407158,0.7611515741207883,0.43019955991046166,0.2942397326644739,0.23196008744140412,0.1935572695796554,0.8173623235494994,0.458258499275589,0.3090932281734183,0.23962656337285299,0.19590181668842144,0.8774311259029187,0.48683044865035685,0.3219020786239154,0.24275859905156946,0.19043851011723092,164.2397467462059
barrier,115,0.75,0.02,3.2030171063928234,0.670987923609695,0.38312460935167747,0.2663698428012675,0.2137721966479188,0.18190280589030783,0.7268565807662333,0.41335307217885353,0.28556483195956534,0.22763392058387724,0.1923103450149793,0.7934292873249095,0.4488035944768292,0.3073680367438944,0.2426652029353629,0.20282409237434512,0.851327026874486,0.4780394073816198,0.3233062038775399,0.25147229038815994,0.20643780960247202,0.8913516713086779,0.4951054333699983,0.3280880607333797,0.24821413008434418,0.19573773403810366,158.59140105470178
barrier,90,1.0,0.02,14.007387074157519,0.4898061546753681,0.27934163438510284,0.19385961557103434,0.15528586629795016,0.131876775572657,0.6118193685137495,0.3473726375701727,0.2393725488846799,0.19029605548221656,0.16030218623234704,0.7010545381550508,0.39555954031283924,0.26979180172930817,0.21201959343282767,0.17628888457959238,0.7507387131199345,0.4193793152782219,0.28104996937994386,0.2161290155176605,0.1748412745263001,0.7570431160322175,0.414521628016082,0.26655181338750267,0.1917337314918619,0.1351098181260408,137.72003544738484
barrier,120,0.75,0.02,1.8448939878754995,0.6361519425565579,0.36315676974052763,0.25240443114019456,0.20249584594200437,0.17224691289106547,0.6804077995499745,0.3867030554631356,0.2668973719918748,0.21253659612000134,0.17936057094813787,0.7256452706985485,0.40973395009762714,0.27979629145783586,0.22018044458879069,0.18335736495542654,0.7949908311314701,0.4452159232962543,0.2997032869732627,0.23177931089001874,0.18889550804250207,0.8684732126273554,0.48149807034150743,0.3179039143798676,0.2392147705844859,0.18696311211886285,163.82091646486097
barrier,120,0.75,0.02,1.0676052924320538,0.5336257787597243,0.30442508070949514,0.21136642513027198,0.16939159188734212,0.14392855606553284,0.5823720365837829,0.3304962141541014,0.2275719890386516,0.18077009842011738,0.15214717031357464,0.6389948079537173,0.3597856076955133,0.24453775803198774,0.19141291128849283,0.15843135245931167,0.7221532032761735,0.4026589306337893,0.26893333739876596,0.20590899217242434,0.16558992979175247,0.8288174464730425,0.4578131309280574,0.30001387981509703,0.2231538064792089,0.17078940613785915,167.6414979777005
barrier,120,1.0,0.02,2.179525678700482,0.6891647072079561,0.3935457826745647,0.2736605683151478,0.21966110317544466,0.18694710304004383,0.7127429343619934,0.4052545019732784,0.2798905781941912,0.2230437671411142,0.18837221058995654,0.7275860620927037,0.4108526300898478,0.28058583415577387,0.2208244352741778,0.18391507876265628,0.7571813679434105,0.423144236442413,0.28377298611666546,0.21841944152536422,0.1769058820307418,0.8037617203402229,0.44277134833135084,0.2885186743855638,0.212610963652142,0.15964056416619943,164.08634342372966
barrier,120,1.0,0.02,1.8228817349095077,0.6474672491905086,0.3696419921159895,0.2569395827864185,0.20615714907250807,0.17538149959449573,0.6717958924423417,0.381763191159118,0.26343855131134974,0.20974038833675424,0.17696317987283533,0.7005614091886744,0.39527529039683557,0.26959116517040116,0.2118559168648357,0.1761470980049167,0.7285421195073432,0.4063985118030562,0.27164665941803845,0.2082018955215554,0.16767171107880283,0.753029498007807,0.4120798203774755,0.2646243613949185,0.18983969027314382,0.1325994437148423,161.81122771602276
barrier,115,1.0,0.02,1.308356071917678,0.462649904775245,0.263803137755797,0.18302130252744242,0.14655876610050572,0.12442533729645344,0.5143906739539359,0.29156296721465363,0.2003781704073983,0.15884229829847243,0.1333969946426788,0.6079453676574919,0.3418861815800015,0.23189919974777692,0.18109595186709265,0.1494847311052137,0.7301152365001206,0.40731907153384783,0.27231426852329094,0.20876566194469506,0.16818299385728555,0.8414908646232759,0.46539775398873073,0.3057679412326278,0.22836035706285723,0.1761203215229829,151.55256456597672
barrier,120,0.75,0.02,1.97432529964364,0.6545947065329337,0.37372752918749536,0.2597967357028958,0.20846411318275085,0.177356889980457,0.6928127090157586,0.39381933834740995,0.27188086586197835,0.2165657788898524,0.18281590481676221,0.7217893731132624,0.4075113880385031,0.27822763461516925,0.21890094643701752,0.18224925233293895,0.7358703444975085,0.4106856291724746,0.2747550830176128,0.21082552478925057,0.17004874873577425,0.7279416234943958,0.3967544896904475,0.25239328718785004,0.17748552475186755,0.1135162519687865,158.72667240634905
barrier,120,0.5,0.02,1.694452411675082,0.6258654233162485,0.357261644830185,0.24828266340087085,0.19916874134475834,0.16939877917867097,0.6447409631529947,0.3662470627300437,0.25257740444120047,0.20096259982734116,0.16943958047976232,0.6676735750837437,0.3763176615253837,0.25620913134024553,0.20093772573217084,0.16668724958565564,0.7004088507218639,0.38992025257040763,0.2596740870442259,0.1980633696637087,0.1584366376687176,0.7419005202567365,0.4052954353168321,0.259239373376094,0.1844778741734762,0.1250286971956844,167.84406736528905
barrier,115,1.0,0.02,2.1910400156307697,0.570036329194993,0.3252761979720362,0.22592878100089236,0.18113274337359597,0.153967111630721,0.6130807187651076,0.3480956506233619,0.23987776168627184,0.19070441335144275,0.1606518928408409,0.6644716738802499,0.3744719378248938,0.25490615348504203,0.19987450064783727,0.16576583243905857,0.692682919164729,0.3853896020027763,0.25637401789266767,0.1952585762934328,0.15586665043169973,0.7059814896289753,0.3832372549224852,0.24137611474502263,0.16568367699451708,0.06379512665998693,150.6594694570331
barrier,110,0.75,0.02,2.1671913920643187,0.3977004510964891,0.22666076122759313,0.1571369032747475,0.12573557619052694,0.10666272363046664,0.47431655743073925,0.268632987657948,0.1843849257873936,0.14596516251752276,0.12240321300855826,0.5771041948331936,0.3241059137191112,0.21934259497894903,0.17084246386867777,0.14058811184394482,0.6655488457809917,0.3694564395937858,0.24473675785728807,0.18532555202269585,0.14670027115571513,0.743751862492886,0.40642551112709324,0.2601398405240154,0.18538181728857034,0.12636226904699788,142.625085510512
barrier,120,1.0,0.02,1.8595649525422,0.6445060279239251,0.3679447801852143,0.25575267690401476,0.20519884619306722,0.17456095625690884,0.6878545686632722,0.39097491844461796,0.26988882604073494,0.21495543348492466,0.18143455203868686,0.7204342218586045,0.406730268612894,0.27767632522286984,0.21845125549093106,0.18185978621644092,0.7607832672846438,0.4252485547242696,0.2852941863693561,0.21969804950272928,0.1780571682266601,0.8086357387883895,0.44570272200508587,0.2907683294849239,0.21469084998468535,0.1618845018347596,162.83306833053175
barrier,120,1.0,0.02,2.205894425878555,0.6802530902930051,0.3884362943274429,0.2700858057058052,0.21677353166014507,0.18447343657884044,0.7442872038206965,0.42335681998805635,0.2925749730872027,0.2333058392079782,0.19717721709557876,0.7927715713274399,0.4484245097964331,0.3071005400130659,0.24244709695311123,0.2026353130737529,0.8339763332163564,0.4679373192726244,0.3160516087106718,0.24543047119279457,0.20106983816052199,0.841923599264387,0.46565645445726794,0.3059637660289488,0.22853632541902782,0.17629934085140506,161.38701161404066
barrier,120,1.0,0.02,2.097636717075293,0.6693441404414081,0.3821822756693607,0.26571064492187607,0.21323979785416805,0.18144687234199097,0.715610132987958,0.40689976092093333,0.2810431661793993,0.2239760783023866,0.18917202191211266,0.7435354263690512,0.4200458188257087,0.2870740157598209,0.22611623933681987,0.1884975364370186,0.7616371972983113,0.42574738611004753,0.2856547097576864,0.22000098360038498,0.1783298080333641,0.7715906174348591,0.42335026724291724,0.27347936183043087,0.19844661841328792,0.1435184843705574,156.76839903094404
barrier,115,0.75,0.02,2.083892279244519,0.5369266281886902,0.3063148053177762,0.2126860299160823,0.17045525173829695,0.1448377204566805,0.6028585637916971,0.34223630495578217,0.2357802507104462,0.1873956322002744,0.1578185903287012,0.6532157958288097,0.3679834668372608,0.2503255099176942,0.19613649124136473,0.1625260647754383,0.6917868702706572,0.3848639762797529,0.2559909216714711,0.19493265112457583,0.1555675323015141,0.7123646368550481,0.3871772622880892,0.24461308005336407,0.16923582711948837,0.09327145481914706,146.09344526184898
barrier,80,0.75,0.02,21.65263710439907,0.32281706583582026,0.1838788860286844,0.12736689005891622,0.10182302726651858,0.08629707488134761,0.4515095246010681,0.25559140187793705,0.1752973922018563,0.13865556259011066,0.11616957676270151,0.5572276448664898,0.3126463348931331,0.21124840511250653,0.16423079367946603,0.13484823595840395,0.6610307612627715,0.3667999399016646,0.24279118630076882,0.18365776388903718,0.14514982218791278,0.7547607256555381,0.4131333931366405,0.26545664820266085,0.1906590675443041,0.13369432149737404,131.11950690016363
barrier,115,1.0,0.02,2.861583307437917,0.6128229920938374,0.34978789769665886,0.24305797178672275,0.19495181189646837,0.1657896818267712,0.6924707956972012,0.39362318294992965,0.27174348728822323,0.21645468582489438,0.18272063475122188,0.7559514515817701,0.4272022892961828,0.2921245338414027,0.23023514065266906,0.19206385292810127,0.831699628015219,0.4666113147036416,0.31509876814670085,0.2446362444715117,0.20036334089347482,0.90110961211855,0.5008981329783937,0.3324059196041576,0.25200457084080724,0.19938707785063803,154.27520415920884
barrier,115,0.5,0.02,1.1120799625778508,0.3848722793838091,0.2193285465632111,0.1520313112881397,0.12163156594298681,0.10316492075893743,0.5112668181464621,0.28977493346695254,0.19913037261498662,0.15783707933690605,0.13253828464414094,0.653920561016606,0.3683897329180076,0.2506123269625732,0.19637055707769333,0.16272894663029108,0.7835110582963571,0.43851857245460013,0.29487509208932894,0.22773682849655338,0.18527643229118348,0.9106935328616925,0.5065816038235894,0.3366330535875796,0.25570183278278846,0.20292422047657496,144.37391870377039
barrier,95,0.5,0.02,9.888726921514946,0.39953589560700337,0.22770994608012135,0.1578675957035515,0.12632301675823754,0.10716348220003001,0.4993850951897187,0.2829749678659249,0.1943858771344111,0.15401581540382167,0.12927469171402808,0.5879092408329573,0.33033524866599334,0.2237420828958279,0.1744353570535958,0.14370624333517543,0.6752905509843259,0.3751807738133471,0.24892377338983104,0.18890748003338212,0.15001843587293454,0.7596664941485115,0.41611572037234895,0.26780771567218437,0.19296135513226806,0.13670031862791135,136.22820071733918
barrier,120,0.75,0.02,1.4947567358098113,0.5812697425983605,0.3317106694909903,0.2304245290880205,0.18475870049526374,0.15706842976250057,0.6766051847513578,0.38452179137769543,0.265370027401906,0.21130178495143603,0.1783018494441549,0.7754284822584295,0.4384284701526816,0.3000467748027734,0.23669549401649934,0.19765673760416375,0.8545263515560049,0.479901525160462,0.32464259557695674,0.2525843217638304,0.207424739037485,0.9413800798767841,0.5247432462267467,0.3500851582841307,0.26739157107132355,0.21398125739952406,163.67903677541213
barrier,105,0.75,0.02,6.347216502577318,0.5285784688448165,0.30153521489131885,0.20934885070344747,0.1677654799363877,0.14253878607711445,0.6731326761954692,0.382529954431213,0.2639753981624757,0.2101743608930055,0.1773352371475856,0.7817187122739688,0.4420539903294783,0.30260518432033995,0.23878166389571331,0.19946259816978149,0.864607592435984,0.48576794448590116,0.3288511269442812,0.25608447553801744,0.21052881018138545,0.9359206750497188,0.5215159189010246,0.3477005008105388,0.26532710088101463,0.21204075967727756,144.39877992501647
barrier,120,0.75,0.02,1.1025013404571806,0.5268001772626824,0.3005171008004515,0.20863807528089556,0.16719266256737306,0.14204932514635996,0.6021188838319049,0.34181237114900853,0.2354837806562107,0.18715628791272446,0.15761366171342855,0.6928599073847602,0.39083596086904293,0.26645763526581584,0.20929955344367218,0.17393251906619486,0.7950776895553068,0.44526658443057554,0.2997397917392509,0.2318098547411193,0.1889228263062515,0.9040501599924593,0.5026425509462321,0.3337043008781861,0.25314152945606255,0.20047710252316897,160.4200325039214
barrier,115,1.0,0.02,1.5801014207922308,0.45823954350304863,0.2612799278315843,0.1812621093946002,0.14514253075201336,0.12321649186335733,0.5583529831338256,0.3167356465322497,0.2179557892010777,0.17301178724999866,0.14550927923842855,0.6545987272191252,0.36878066548179705,0.25088831793467875,0.1965957866407982,0.16292416754488534,0.7325548462113087,0.40874651712554033,0.2733492373121524,0.20963934367595197,0.16897440715432632,0.8027399431477482,0.4421567787461868,0.2880464027571016,0.21217321246889975,0.15916503511009272,139.03356120860929
barrier,120,0.75,0.02,1.8575547900254865,0.637680622031086,0.36403288342768464,0.25301691037230045,0.20299039774882086,0.17267035543083345,0.6916757341551171,0.393167059188085,0.2714240409624435,0.21619636296628703,0.1824991071790156,0.7351247174491422,0.4151979189491995,0.2836526061051926,0.22332577688212077,0.18608121070321765,0.7761503173509327,0.4342225070188172,0.29177551873466034,0.22513873321566247,0.1829466213324064,0.79367719010622,0.4366977099428975,0.2838418310439853,0.2082571775607318,0.15485690360840984,157.08709376804705
barrier,120,1.0,0.02,1.7281313152972315,0.6162578666999694,0.35175588620339965,0.24443355659175905,0.19606218685598917,0.166739945671675,0.68204199548104,0.3876404911347218,0.2675538011723289,0.21306735579612535,0.17981563278245552,0.7446134095917203,0.42066716103707197,0.28751252187162263,0.22647387011841763,0.188807203691804,0.793547031160859,0.44437378408586653,0.29909643125925134,0.23127150570981178,0.18844127295039703,0.8483620137943639,0.4695035589045614,0.30887251594230575,0.2311521280874805,0.1789414036504605,150.02330922024225
barrier,115,1.0,0.02,2.3043451362477354,0.5530655512688717,0.3155565797198293,0.21913965228796692,0.17565803476726805,0.14928548204722802,0.6372463345499759,0.3619496522587455,0.24957010104224586,0.19853288096213714,0.1673576749416759,0.6990111243704199,0.3943816725094763,0.26896040647700964,0.21134134892239823,0.17570134297072046,0.7339938541268685,0.4095884024053697,0.27395950807591585,0.21015434053887672,0.16944096253800867,0.7282855466505058,0.3969653721708032,0.25256331305999136,0.17766190345158425,0.11384184251367817,145.14188507111837
barrier,110,1.0,0.02,3.9590045041191653,0.6113657773950101,0.34895289691330894,0.2424742074025526,0.19448078239464495,0.16538659541921624,0.6598565580327218,0.37491538850947626,0.25864457632476434,0.20586548709899305,0.17364149074072135,0.692430175379473,0.390588251863942,0.2662827855166979,0.209156905295331,0.17380893718394247,0.7184475603951953,0.4004892521058531,0.2673581066068824,0.20457660661815819,0.16437859715271644,0.7307649098744534,0.39848494759328207,0.253786950968439,0.17892689476629411,0.11611036334628637,153.3495517418043
barrier,120,1.0,0.02,2.4129969885218694,0.7081667205875903,0.404441211762743,0.28128508104742744,0.22582099236329992,0.1922246379518168,0.7625108199445649,0.4338171039930467,0.2999066528140747,0.23923934998272703,0.2022701722610278,0.8073000826587994,0.4567981861920388,0.313009218822687,0.24726463946758162,0.20680487721892676,0.8627921014212274,0.48471161761470444,0.32809350518051306,0.25545457681223366,0.2099704434902843,0.9221273111457227,0.5133548148232825,0.34165940191843536,0.2600825586019798,0.20708882145573895,166.332520978007
barrier,110,1.0,0.02,4.6123751947064,0.6604441682979725,0.37708041502695405,0.2621419130467887,0.2103580255113617,0.17897854690842707,0.7219637364080174,0.41054572642405857,0.28359751676984774,0.22604237656532078,0.19094478233934528,0.7598899887355196,0.42947240295389316,0.2937265750077261,0.23154161126715556,0.19319496921160004,0.7670882612213279,0.42893147622197614,0.28795526555402723,0.22193321376155584,0.1800676798947888,0.7167718239620693,0.3898920960880092,0.24683045039880475,0.17162568779584036,0.10069247182906474,151.16497194160584
barrier,120,1.0,0.02,1.65629580128176,0.6055327422937196,0.3456108501610879,0.2401381854789297,0.19259563522320858,0.16377363059604236,0.6747824699145257,0.3834762704868285,0.2646379733882251,0.2107099816852939,0.1777944519105676,0.7204540605333385,0.40674170378350344,0.2776843961162015,0.2184578387686533,0.1818654878674518,0.7607156872296853,0.425209076285222,0.2852656525954857,0.21967407211349,0.17803558656175958,0.7898663344551365,0.43439925694961407,0.28206593081798137,0.20659293266513068,0.15299328194977896,147.85564952913157
barrier,105,0.75,0.02,3.6465505948235606,0.3788717551385186,0.21589921553781716,0.14964390443085804,0.11971287573676116,0.10152987871664572,0.43658256207596974,0.24705909860025965,0.16935595390934263,0.13388014199833137,0.1120997213399505,0.5465470134402935,0.30648836002990204,0.206898396693567,0.16067675793182862,0.13176166360673025,0.6381338196599763,0.3533200536707363,0.2328919670966721,0.1751347507442026,0.1371648704578505,0.724543616282988,0.39466966997794173,0.25070952183424566,0.1757305534922728,0.11013184790747528,135.14409652656457
barrier,110,1.0,0.02,3.211260313575889,0.5329945063336243,0.3040635989948325,0.21111406995965198,0.1691881904193626,0.14375470498129575,0.5862944290217703,0.33274377721211823,0.2291431211892553,0.18203807449655868,0.15323251722272105,0.6604759584562768,0.3721686118864983,0.2532801085735051,0.19854761539725246,0.1646158656973633,0.7454876489474156,0.41630978889938125,0.27882855723924843,0.21425887300058633,0.17315327331074068,0.8217844102121292,0.4535977248321293,0.2968040403898285,0.2202302001257689,0.16775006685861976,153.8922675293488
barrier,90,1.0,0.02,14.344532008061124,0.45459697898815615,0.25919589947869975,0.17980891823103543,0.14397300718669473,0.12221831198226155,0.5635027707662456,0.31968560057461876,0.22001683823307566,0.17467427785892833,0.14693166178128,0.6731054203968964,0.379448810183386,0.2584195066878746,0.20274132202705447,0.16825004000445673,0.7781582554604742,0.43539457330409925,0.29262135358764335,0.2258479563075139,0.18358291899114373,0.8719239912623258,0.4835529275046089,0.3194457774855331,0.24058316051889833,0.18830839562152937,138.91081053250537
barrier,120,0.5,0.02,1.0058701001548047,0.5237157866240768,0.2987512598359762,0.2074053401373071,0.16619927589683545,0.1411999999029462,0.5666627005611918,0.32149580377812487,0.2212817001119301,0.17569464242873406,0.1478044704609778,0.6152349241507403,0.34608855356943996,0.234866627480182,0.18351857749682693,0.15158599729251582,0.6745971239392141,0.37477346189296384,0.24862608356070817,0.1886531263850584,0.14978331476151704,0.7594278249372639,0.4159706933568178,0.26769358193788007,0.1928499971555645,0.13655711865433756,155.79293646704238
barrier,105,0.5,0.02,4.416239220089241,0.4223414934032406,0.24074833818041663,0.16695069585804215,0.13362717291601706,0.11339168014468613,0.5118226014791255,0.2900930458417925,0.19935236315746946,0.15801590688580652,0.13269104258944706,0.5917728222084181,0.3325626547511904,0.2253151234051278,0.17571998206675835,0.14482086317145287,0.6597651806618561,0.36605562538311914,0.24224576906630954,0.18318981705309687,0.14471413516584977,0.7156636637457863,0.3892098717677499,0.2462745702286633,0.17102928682701485,0.0990382747812849,140.8992442629205
barrier,120,0.75,0.02,2.013679478741384,0.6614414739981237,0.3776520926754381,0.26254178287148194,0.21068099091377226,0.17925507519245396,0.7044918609725758,0.400520072792409,0.2765741315882145,0.2203613362252547,0.18607120822194798,0.7381082626159304,0.41691762773774027,0.2848663028139297,0.22431566959780302,0.18693840316184604,0.7871601609392952,0.4406478343978854,0.29641060343128844,0.22902304829495043,0.18642870226286198,0.8552892881283957,0.47363878559962946,0.31199219310568316,0.23394702529780306,0.18174187301904937,166.912378556714
barrier,110,1.0,0.02,3.595322174223243,0.5007205927090834,0.2855881765100493,0.1982181469558912,0.15879686206601673,0.1348754316420907,0.6195677999270449,0.35181426160953555,0.24247892630278367,0.1928049963575142,0.1624506798380875,0.7115738595673105,0.4016230593609233,0.27407162305544647,0.21551088391090387,0.17931307093835563,0.7897082726677928,0.442134464717585,0.29748240223676986,0.22992051072596717,0.18723227112125795,0.8444759429543486,0.467181975545067,0.3071179371671898,0.22957546042235713,0.17735146819290729,136.95434578474757
barrier,115,0.75,0.02,1.7595166559616648,0.5040668126829903,0.28750343691121677,0.19955452960489842,0.15987325068225894,0.13579522156569562,0.5660488653863746,0.32114415506176763,0.22103598171180672,0.17549641554253034,0.1476349026189984,0.6317770505580624,0.3556247803187571,0.24160003055782783,0.18901509980122425,0.15635243438508914,0.717648177865678,0.4000211414131907,0.26701815202914614,0.20428893914971805,0.1641168923033151,0.8145378267396151,0.4492488651498035,0.2934834123252771,0.21718975118149267,0.16454930612058255,155.2752613596886
barrier,120,0.5,0.02,2.121771156560576,0.6682933041944907,0.3815798681494582,0.26528924481586363,0.21289945822809492,0.18115542883142877,0.7186263590103358,0.4086305755713848,0.282255742407991,0.22495694867805377,0.1900135290502302,0.7549165898644258,0.4266058090395774,0.2917035887617851,0.2298918537401725,0.19176663562357296,0.7977468624493019,0.4468233199236117,0.30086140058917615,0.2327481700402211,0.1897618638406248,0.8531186906866635,0.4723434851823959,0.3110157400616956,0.23307336876767298,0.18086894370674955,164.5548998101231
barrier,120,1.0,0.02,1.069816646754475,0.5270575720401297,0.30066446422039406,0.20874095271708626,0.16727557013038685,0.14212016166435,0.5884493345121151,0.33397860469398616,0.2300063676600265,0.18273479977727397,0.15382841377285408,0.6542935904647469,0.36860476779989876,0.2507641376139418,0.1964944462423339,0.1628363295490877,0.7296502544665575,0.4070469814262048,0.27211695605657227,0.20859905638468734,0.16803192142643686,0.7943906118222172,0.4371278098826379,0.28417380732264375,0.20856748060397373,0.15520218235228553,151.58603818722565
barrier,120,1.0,0.02,1.499089533995239,0.5957739080804626,0.34001964219141456,0.2362304704690617,0.18944268896834768,0.16107552816609222,0.6470605446465488,0.3675771797195185,0.25350828863812824,0.20171476421983828,0.170084131554553,0.7052452958336106,0.3979751745594605,0.27149685171728066,0.21341052782826753,0.17749376531664912,0.7615764568512633,0.42571190469479836,0.28562906705535884,0.21997943820433322,0.17831041884808735,0.8209178109725569,0.4530779441861667,0.2964076623513668,0.21986814124203058,0.1673711412585935,162.9608302825479
barrier,120,1.0,0.02,2.528551949593822,0.719533269803189,0.41095956958579366,0.2858469652123257,0.22950732291411052,0.19538378687314245,0.7708854839286617,0.43862459997557746,0.3032767840764488,0.241967201148427,0.2046119962665116,0.8050153903593665,0.45548138458069437,0.312080065144035,0.24650709068752288,0.2061492501829359,0.8113288717735195,0.4547421228229111,0.3065631872977329,0.2375139831690061,0.1940180511645049,0.7787448138463487,0.42768087536193067,0.2768550936266658,0.20167002851277505,0.14734591060242938,159.03542606382604
barrier,120,0.75,0.02,1.2153146727630937,0.5537922917968835,0.31597276690234366,0.21943040270013076,0.17589248861802423,0.14948588172219834,0.5924946099337527,0.3362967655974284,0.23162705765789224,0.18404294325588158,0.15494823239139854,0.6313685765899328,0.35538930561413506,0.24143377189559476,0.1888793924508295,0.15623476819064658,0.6975577366649239,0.38824858953567415,0.25845686665899587,0.19702942309470353,0.15749009112234105,0.7925787727697815,0.4360353958455292,0.2833304021664796,0.2077786316208723,0.15432311555903053,157.57719606886693
